network,platform,latitude,longitude,date,air_pressure(mBar),qcFlag 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-24T17:09:00Z,1010.84,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T17:09:00Z,1015.88,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T17:09:00Z,1021.09,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-24T17:30:00Z,1013.86,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T17:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-24T17:30:00Z,1014.25,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T17:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-24T17:39:00Z,1010.65,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T17:39:00Z,1015.69,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T17:39:00Z,1021.15,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-24T18:00:00Z,1014.9,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-24T18:00:00Z,1014.9,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-24T18:00:00Z,1013.7,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-24T18:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-24T18:00:00Z,1013.86,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T18:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-24T18:00:00Z,1014.15,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T18:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-24T18:09:00Z,1010.39,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T18:09:00Z,1015.57,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T18:09:00Z,1021.15,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-24T18:30:00Z,1013.77,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T18:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-24T18:30:00Z,1013.89,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T18:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-24T18:39:00Z,1010.39,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T18:39:00Z,1015.5,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T18:39:00Z,1020.83,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-24T19:00:00Z,1014.9,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-24T19:00:00Z,1014.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-24T19:00:00Z,1013.4,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-24T19:00:00Z,1013.5,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T19:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-24T19:00:00Z,1013.88,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T19:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-24T19:09:00Z,1010.08,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T19:09:00Z,1015.38,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T19:09:00Z,1020.58,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-24T19:30:00Z,1013.22,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T19:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-24T19:30:00Z,1013.65,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T19:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-24T19:39:00Z,1010.01,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T19:39:00Z,1015.25,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T19:39:00Z,1020.52,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-24T20:00:00Z,1014.6,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-24T20:00:00Z,1014.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-24T20:00:00Z,1013.1,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-24T20:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-24T20:00:00Z,1013.14,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T20:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-24T20:00:00Z,1013.29,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T20:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-24T20:09:00Z,1010.01,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T20:09:00Z,1015.06,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T20:09:00Z,1020.2,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-24T20:30:00Z,1012.8,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T20:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-24T20:30:00Z,1013.12,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T20:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-24T20:39:00Z,1009.88,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T20:39:00Z,1015.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T20:39:00Z,1020.07,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-24T21:00:00Z,1014.2,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-24T21:00:00Z,1014.2,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-24T21:00:00Z,1012.3,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-24T21:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-24T21:00:00Z,1012.76,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T21:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-24T21:00:00Z,1013.13,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T21:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-24T21:09:00Z,1009.76,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T21:09:00Z,1014.87,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T21:09:00Z,1020.01,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-24T21:30:00Z,1012.71,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T21:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-24T21:30:00Z,1012.92,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T21:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-24T21:39:00Z,1009.76,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T21:39:00Z,1014.74,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T21:39:00Z,1019.95,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-24T22:00:00Z,1014.2,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-24T22:00:00Z,1014.2,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-24T22:00:00Z,1012.8,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-24T22:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-24T22:00:00Z,1012.69,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T22:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-24T22:00:00Z,1012.89,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T22:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-24T22:09:00Z,1009.63,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T22:09:00Z,1014.68,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T22:09:00Z,1020.01,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-24T22:30:00Z,1012.53,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T22:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-24T22:30:00Z,1012.85,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T22:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-24T22:39:00Z,1009.5,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T22:39:00Z,1014.49,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T22:39:00Z,1019.82,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-24T23:00:00Z,1013.9,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-24T23:00:00Z,1014.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-24T23:00:00Z,1012.6,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-24T23:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-24T23:00:00Z,1012.66,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T23:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-24T23:00:00Z,1012.64,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T23:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-24T23:09:00Z,1009.5,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T23:09:00Z,1014.61,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T23:09:00Z,1019.69,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-24T23:30:00Z,1012.72,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T23:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-24T23:30:00Z,1012.71,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T23:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-24T23:39:00Z,1009.5,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-24T23:39:00Z,1014.61,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-24T23:39:00Z,1019.76,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-25T00:00:00Z,1014.2,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-25T00:00:00Z,1014.2,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-25T00:00:00Z,1012.7,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-25T00:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-25T00:00:00Z,1012.98,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-25T00:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-25T00:00:00Z,1012.96,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-25T00:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-25T00:09:00Z,1009.63,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-25T00:09:00Z,1014.68,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-25T00:09:00Z,1020.01,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-25T00:30:00Z,1012.86,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-25T00:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-25T00:30:00Z,1013.01,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-25T00:30:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-25T00:39:00Z,1009.57,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-25T00:39:00Z,1014.68,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-25T00:39:00Z,1019.95,11111222 
ADCP,ioos:station:wmo:42361,27.5500,-92.4900,2005-08-25T01:00:00Z,1014.2,11111222 
ADCP,ioos:station:wmo:42362,27.7950,-90.6480,2005-08-25T01:00:00Z,1014.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2005-08-25T01:00:00Z,1013.0,11111222 
LUMCON,ioos:station:LUMCON:103,30.1889,-90.1683,2005-08-25T01:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-25T01:00:00Z,1013.02,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-25T01:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42046,27.8903,-94.0367,2005-08-25T01:00:00Z,1012.97,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-25T01:00:00Z,9999.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2005-08-25T01:09:00Z,1009.5,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2005-08-25T01:09:00Z,1014.68,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2005-08-25T01:09:00Z,1019.95,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2005-08-25T01:30:00Z,1013.3,11111222 
